label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,revision_rate,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,learning_enabled,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.55,match_p0,0.55,counterfactual_advantage,1.0,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155547_621085_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p55_prior_match_p0_counterfactual_adv_r1p0_a0p0_seed01,0.01,1.99,0.01196132693439722,1,0.01,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.55,match_p0,0.55,counterfactual_advantage,1.0,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155557_714147_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p55_prior_match_p0_counterfactual_adv_r1p0_a0p0_seed02,0.0,2.0,0.004003528505563736,0,0.0,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.55,match_p0,0.55,counterfactual_advantage,1.0,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155606_859124_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p55_prior_match_p0_counterfactual_adv_r1p0_a0p0_seed03,0.04,1.96,0.006553601007908583,4,0.01,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.55,default,,sampled_policy_gradient,1.0,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155617_394916_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p55_prior_default_sampled_pg_r1p0_a0p0_seed01,0.0,2.0,0.0,0,0.0,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.55,default,,sampled_policy_gradient,1.0,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155617_898509_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p55_prior_default_sampled_pg_r1p0_a0p0_seed02,0.0,2.0,0.0,0,0.0,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.55,default,,sampled_policy_gradient,1.0,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155618_437864_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p55_prior_default_sampled_pg_r1p0_a0p0_seed03,0.0,2.0,0.0,0,0.0,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.55,default,,sampled_policy_gradient,1.0,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155618_883529_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_rd_well_mixed_p0p55_r1p0_reference_seed01,0.0,2.0,0.0,0,0.0,0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.55,match_p0,0.55,counterfactual_advantage,1.0,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155619_031492_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p55_prior_match_p0_counterfactual_adv_r1p0_a0p0_seed01,0.01,1.99,0.011992237530648708,1,0.01,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.55,match_p0,0.55,counterfactual_advantage,1.0,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155628_468464_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p55_prior_match_p0_counterfactual_adv_r1p0_a0p0_seed02,0.0,2.0,0.003925739321857691,0,0.0,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.55,match_p0,0.55,counterfactual_advantage,1.0,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155640_919913_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p55_prior_match_p0_counterfactual_adv_r1p0_a0p0_seed03,0.04,1.96,0.006475985050201416,4,0.01,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.55,default,,sampled_policy_gradient,1.0,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155652_213698_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p55_prior_default_sampled_pg_r1p0_a0p0_seed01,0.0,2.0,0.0,0,0.0,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.55,default,,sampled_policy_gradient,1.0,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155652_825556_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p55_prior_default_sampled_pg_r1p0_a0p0_seed02,0.0,2.0,0.0,0,0.0,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.55,default,,sampled_policy_gradient,1.0,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155653_138720_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p55_prior_default_sampled_pg_r1p0_a0p0_seed03,0.0,2.0,0.0,0,0.0,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.55,default,,sampled_policy_gradient,1.0,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155653_442227_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_rd_well_mixed_p0p55_r1p0_reference_seed01,0.0,2.0,0.0,0,0.0,0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155653_532109_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed01,0.17,1.965,0.14693012833595276,8,0.05,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155704_351981_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed02,0.35,2.145,0.2605435848236084,7,0.2,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155714_204497_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed03,0.3,2.165,0.223979651927948,4,0.25,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.6,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155724_499386_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed01,0.36,2.195,0.36783546209335327,6,0.27,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.6,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155724_979400_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed02,0.69,3.005,0.6896876692771912,1,0.69,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.6,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155725_398411_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed03,0.36,2.18,0.36844468116760254,5,0.16,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.6,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155725_845691_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_rd_well_mixed_p0p6_r0p1_reference_seed01,2.111248601795015e-12,1.9999999999957774,2.111248601795015e-12,0,0.0,0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155725_958891_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed01,0.17,1.965,0.14780999720096588,8,0.05,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155736_516380_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed02,0.36,2.15,0.2608950138092041,7,0.21,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155747_898592_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed03,0.3,2.165,0.22303593158721924,4,0.25,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.6,default,,sampled_policy_gradient,0.1,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155758_240772_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed01,0.34,2.2,0.34146249294281006,5,0.26,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.6,default,,sampled_policy_gradient,0.1,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155758_707306_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed02,0.68,3.0,0.6793757677078247,1,0.68,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.6,default,,sampled_policy_gradient,0.1,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155759_127550_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed03,0.28,2.125,0.28135111927986145,5,0.09,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.6,default,,sampled_policy_gradient,0.1,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155759_591322_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_rd_well_mixed_p0p6_r0p1_reference_seed01,0.0,2.0,0.0,0,0.0,0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155759_738686_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed01,0.17,1.965,0.14812585711479187,8,0.05,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155809_309879_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed02,0.35,2.13,0.2609248459339142,8,0.19,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.6,match_p0,0.6,counterfactual_advantage,0.1,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155819_311388_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p1_a0p0_seed03,0.3,2.165,0.2232762724161148,4,0.25,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.6,default,,sampled_policy_gradient,0.1,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155829_989347_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed01,0.32,2.205,0.31465303897857666,3,0.27,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.6,default,,sampled_policy_gradient,0.1,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155830_319715_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed02,0.5,2.625,0.49313467741012573,1,0.5,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.6,default,,sampled_policy_gradient,0.1,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155830_844210_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed03,0.16,2.035,0.16222700476646423,4,0.07,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.6,default,,sampled_policy_gradient,0.1,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155831_344469_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_rd_well_mixed_p0p6_r0p1_reference_seed01,0.0,2.0,0.0,0,0.0,0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.6,match_p0,0.6,counterfactual_advantage,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155831_479795_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p25_a0p0_seed01,0.11,1.95,0.06774991005659103,7,0.02,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.6,match_p0,0.6,counterfactual_advantage,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155840_411968_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p25_a0p0_seed02,0.21,2.12,0.22099235653877258,4,0.13,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.6,match_p0,0.6,counterfactual_advantage,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155852_815223_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p25_a0p0_seed03,0.15,2.03,0.13915322721004486,6,0.08,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.6,default,,sampled_policy_gradient,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155858_672162_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p25_a0p0_seed01,0.41,2.385,0.42584341764450073,2,0.4,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.6,default,,sampled_policy_gradient,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155858_961835_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p25_a0p0_seed02,0.5,2.535,0.5211555361747742,2,0.49,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.6,default,,sampled_policy_gradient,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155859_257654_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p25_a0p0_seed03,0.35,2.235,0.34827691316604614,6,0.27,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.6,default,,sampled_policy_gradient,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155859_535032_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_rd_well_mixed_p0p6_r0p25_reference_seed01,2.111248601795015e-12,1.9999999999957774,2.111248601795015e-12,0,0.0,0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.6,match_p0,0.6,counterfactual_advantage,0.25,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155859_597155_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p25_a0p0_seed01,0.11,1.95,0.06830911338329315,7,0.02,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.6,match_p0,0.6,counterfactual_advantage,0.25,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155903_547445_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p25_a0p0_seed02,0.21,2.12,0.22184379398822784,4,0.13,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.6,match_p0,0.6,counterfactual_advantage,0.25,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155907_165536_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p25_a0p0_seed03,0.17,2.025,0.1466376632452011,7,0.08,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.6,default,,sampled_policy_gradient,0.25,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155910_695966_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p25_a0p0_seed01,0.16,2.14,0.17031554877758026,1,0.16,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.6,default,,sampled_policy_gradient,0.25,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155910_970266_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p25_a0p0_seed02,0.26,2.19,0.2733435034751892,3,0.17,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.6,default,,sampled_policy_gradient,0.25,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155911_255641_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p25_a0p0_seed03,0.08,1.965,0.0715436264872551,5,0.03,100
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.6,default,,sampled_policy_gradient,0.25,0.0,2.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155911_545352_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_rd_well_mixed_p0p6_r0p25_reference_seed01,0.0,2.0,0.0,0,0.0,0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.6,match_p0,0.6,counterfactual_advantage,0.25,0.0,4.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_counterfactual_strength_gate_seed01_03/runs/20260430_155911_598003_toy2_stag_hunt_counterfactual_strength_gate_seed01_03_stag_hunt_neural_policy_none_p0p6_prior_match_p0_counterfactual_adv_r0p25_a0p0_seed01,0.11,1.95,0.07083134353160858,7,0.02,100
