label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,revision_rate,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,learning_enabled,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components,gate_label,condition
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.3,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153616_532356_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p3_prior_default_sampled_pg_r0p1_a0p0_seed03,0.14,2.025,0.144073337316513,4,0.07,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.3,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153616_824788_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_rd_well_mixed_p0p3_r0p1_reference_seed01,1.856478620481736e-15,1.999999999999997,1.856478620481736e-15,0,0.0,0,toy2_stag_hunt_counterfactual_update_gate_seed01_03,rd_well_mixed
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.5,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153616_833281_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p5_prior_default_sampled_pg_r0p1_a0p0_seed01,0.34,2.2,0.3437621295452118,5,0.27,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.5,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153617_115082_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p5_prior_default_sampled_pg_r0p1_a0p0_seed02,0.43,2.485,0.4196876287460327,2,0.41,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.5,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153617_394585_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p5_prior_default_sampled_pg_r0p1_a0p0_seed03,0.29,2.115,0.2882929444313049,6,0.12,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.5,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153617_695286_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_rd_well_mixed_p0p5_r0p1_reference_seed01,4.8819338525160034e-14,1.9999999999999023,4.8819338525160034e-14,0,0.0,0,toy2_stag_hunt_counterfactual_update_gate_seed01_03,rd_well_mixed
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.6,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153617_709058_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed01,0.36,2.195,0.3678354620933532,6,0.27,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.6,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153618_128296_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed02,0.69,3.005,0.6896876692771912,1,0.69,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.6,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153618_551376_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p6_prior_default_sampled_pg_r0p1_a0p0_seed03,0.36,2.18,0.3684446811676025,5,0.16,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.6,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153619_065337_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_rd_well_mixed_p0p6_r0p1_reference_seed01,2.111248601795015e-12,1.9999999999957772,2.111248601795015e-12,0,0.0,0,toy2_stag_hunt_counterfactual_update_gate_seed01_03,rd_well_mixed
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.7,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153619_099488_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_r0p1_a0p0_seed01,0.45,2.39,0.4587711691856384,3,0.42,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.7,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153619_549883_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_r0p1_a0p0_seed02,0.86,3.48,0.8737541437149048,1,0.86,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.7,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153619_980692_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_r0p1_a0p0_seed03,0.6,2.66,0.60453200340271,1,0.6,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.7,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153620_375743_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_rd_well_mixed_p0p7_r0p1_reference_seed01,0.9999889636644054,3.999926426522439,0.9999889636644054,0,0.0,0,toy2_stag_hunt_counterfactual_update_gate_seed01_03,rd_well_mixed
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.9,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153620_391252_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p9_prior_default_sampled_pg_r0p1_a0p0_seed01,0.94,3.775,0.9399999976158142,1,0.94,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.9,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153620_788168_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p9_prior_default_sampled_pg_r0p1_a0p0_seed02,0.97,3.88,0.9700000286102296,1,0.97,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.9,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153621_272956_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_fermi_imitation_none_p0p9_prior_default_sampled_pg_r0p1_a0p0_seed03,0.99,3.95,0.9900000095367432,1,0.99,100,toy2_stag_hunt_counterfactual_update_gate_seed01_03,fermi_imitation
toy2_stag_hunt_counterfactual_update_refs_seed01_03,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.9,default,,sampled_policy_gradient,0.1,0.0,1.0,1.0,linear,0.0,False,/tmp/toy2_stag_hunt_counterfactual_update_gate_seed01_03/runs/20260430_153621_730447_toy2_stag_hunt_counterfactual_update_refs_seed01_03_stag_hunt_rd_well_mixed_p0p9_r0p1_reference_seed01,0.9999998932270588,3.999999288180588,0.9999998932270588,0,0.0,0,toy2_stag_hunt_counterfactual_update_gate_seed01_03,rd_well_mixed
