label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,neural_peer_mode,interaction_mode,revision_rate,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,learning_enabled,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164047_525298_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed03,0.18,1.955,0.14192801713943481,9,0.04,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164051_152173_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed04,0.29,1.89,0.2134377658367157,18,0.04,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164054_278707_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed05,0.1,1.915,0.033396556973457336,9,0.02,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164057_611981_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed01,0.06,1.9425,0.040344830602407455,6,0.01,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164100_758431_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed02,0.13,1.89,0.10160747170448303,8,0.03,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164104_059922_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed03,0.18,1.905,0.13920751214027405,9,0.04,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164107_214271_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed04,0.28,1.9525,0.21458010375499725,17,0.04,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164110_489551_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed05,0.09,1.9025,0.03457315266132355,8,0.02,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164113_609187_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed01,0.41,2.385,0.42584341764450073,2,0.4,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164113_871474_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed02,0.55,2.665,0.566311776638031,2,0.54,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164114_139689_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed03,0.39,2.255,0.37897613644599915,3,0.34,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,4,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164114_404285_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed04,0.49,2.47,0.46896761655807495,1,0.49,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,5,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164114_665172_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed05,0.67,2.98,0.6743782162666321,1,0.67,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.65,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164114_930062_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed01,0.06,1.9525,0.06148442625999451,5,0.02,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.65,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164115_290946_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed02,0.44,2.1925,0.4700862765312195,11,0.11,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.65,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164115_653556_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed03,0.21,1.8975,0.19323180615901947,12,0.06,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,4,0.65,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164116_012007_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed04,0.84,3.18,0.8370318412780762,1,0.84,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,5,0.65,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164116_377526_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p65_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed05,0.7,2.6975,0.6884623765945435,1,0.7,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.65,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164116_729298_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_rd_well_mixed_p0p65_r0p25_reference_seed01,8.437227860672078e-10,1.9999999983125547,8.437227860672078e-10,0,0.0,0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164116_782171_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed01,0.16,1.9,0.1169053241610527,12,0.04,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164119_963990_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed02,0.46,2.14,0.4309422969818115,9,0.13,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164123_161757_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed03,0.57,2.405,0.49376267194747925,3,0.52,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164126_240810_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed04,0.57,2.3,0.5621686577796936,8,0.38,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164129_388958_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed05,0.3,1.97,0.23899315297603607,12,0.1,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164132_537465_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed01,0.16,1.89,0.11349193751811981,12,0.04,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164135_947277_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed02,0.46,2.205,0.44663262367248535,9,0.13,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164142_844526_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed03,0.57,2.3225,0.48709678649902344,4,0.49,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164148_307624_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed04,0.56,2.4,0.5475613474845886,9,0.39,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164151_593006_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_r0p25_a0p0_seed05,0.28,1.9575,0.22385352849960327,12,0.1,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.7,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164154_912475_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed01,0.6,2.81,0.6081457138061523,1,0.6,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.7,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164155_187089_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed02,0.78,3.215,0.8048537373542786,1,0.78,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.7,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164155_469034_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed03,0.61,2.83,0.6084480285644531,1,0.61,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,4,0.7,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164155_741526_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed04,0.5,2.505,0.4789676368236542,1,0.5,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,5,0.7,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164156_007506_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_spatial_r0p25_a0p0_seed05,0.67,2.98,0.6743782162666321,1,0.67,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,1,0.7,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164156_286074_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed01,0.14,1.945,0.1425391435623169,10,0.04,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,2,0.7,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164156_646844_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed02,0.75,3.0075,0.7876399755477905,1,0.75,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,3,0.7,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164157_005229_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed03,0.21,1.8975,0.19323180615901947,12,0.06,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,4,0.7,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164157_370429_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed04,0.96,3.76,0.9574870467185974,1,0.96,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,fermi_imitation,none,none,5,0.7,default,,sampled_policy_gradient,spatial,well_mixed_resampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164157_742572_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_fermi_imitation_none_p0p7_prior_default_sampled_pg_peer_spatial_interaction_well_mixed_r0p25_a0p0_seed05,0.68,2.675,0.6693881154060364,1,0.68,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,rd_well_mixed,none,none,1,0.7,default,,sampled_policy_gradient,spatial,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164158_119975_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_rd_well_mixed_p0p7_r0p25_reference_seed01,0.9999889636644054,3.999926426522439,0.9999889636644054,0,0.0,0
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164158_177061_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed01,0.54,2.3,0.47942763566970825,5,0.41,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164201_590883_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed02,0.85,3.34,0.8389398455619812,1,0.85,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164204_843423_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed03,0.82,3.19,0.7675754427909851,1,0.82,100
toy2_stag_hunt_well_mixed_interaction_gate_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,spatial,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/toy2_stag_hunt_well_mixed_interaction_gate_seed01_05/runs/20260430_164208_174768_toy2_stag_hunt_well_mixed_interaction_gate_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_spatial_r0p25_a0p0_seed04,0.76,2.89,0.8398281335830688,1,0.76,100
